Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-06,144.29,144.52,143.45,143.66,21149034.0,0.0,1.0,34.36581922759176,34.4205987578596,34.16575485617879,34.215770949032034,84596136.0
2017-04-05,144.22,145.46,143.81,144.02,27717854.0,0.0,1.0,34.34914719664068,34.644480316345536,34.251496729641495,34.301512822494736,110871416.0
2017-04-04,143.25,144.89,143.17,144.77,19891354.0,0.0,1.0,34.11812048203285,34.50872235002959,34.09906673237447,34.48014172554203,79565416.0
2017-04-03,143.71,144.12,143.05,143.7,19985714.0,0.0,1.0,34.227679542568524,34.32533000956771,34.07048610788691,34.22529782386122,79942856.0
2017-03-31,143.72,144.27,143.01,143.66,19661651.0,0.0,1.0,34.23006126127582,34.36105579017717,34.060959233057716,34.215770949032034,78646604.0
2017-03-30,144.19,144.5,143.5,143.93,21207252.0,0.0,1.0,34.342002040518786,34.415835320445005,34.17766344971528,34.28007735412906,84829008.0
2017-03-29,143.68,144.49,143.19,144.12,29189955.0,0.0,1.0,34.22053438644663,34.41345360173771,34.10383016978906,34.32533000956771,116759820.0
2017-03-28,140.91,144.04,140.62,143.8,33374805.0,0.0,1.0,33.5607983045253,34.30627625990933,33.491728462013675,34.2491150109342,133499220.0
2017-03-27,139.39,141.22,138.62,140.88,23575094.0,0.0,1.0,33.198777061016116,33.63463158445151,33.01538472055423,33.553653148403406,94300376.0
2017-03-24,141.5,141.74,140.35,140.64,22395563.0,0.0,1.0,33.70131970825583,33.75848095723097,33.42742205691665,33.49649189942827,89582252.0
2017-03-23,141.26,141.5844,140.61,140.92,20346301.0,0.0,1.0,33.644158459280696,33.72142141414542,33.489346743306385,33.56318002323259,81385204.0
2017-03-22,139.845,141.6,139.76,141.42,25860165.0,0.0,1.0,33.30714526219814,33.7251368953288,33.286900653186116,33.682265958597455,103440660.0
2017-03-21,142.11,142.8,139.73,139.84,39529912.0,0.0,1.0,33.846604549400965,34.010943140204475,33.27975549706422,33.30595440284449,158119648.0
2017-03-20,140.4,141.5,140.23,141.46,21542038.0,0.0,1.0,33.43933065045314,33.70131970825583,33.39884143242908,33.691792833426646,86168152.0
2017-03-17,141.0,141.0,139.89,139.99,43884952.0,0.0,1.0,33.58223377289097,33.58223377289097,33.317862996380974,33.34168018345395,175539808.0
2017-03-16,140.72,141.02,140.26,140.69,19231998.0,0.0,1.0,33.51554564908665,33.58699721030557,33.405986588550974,33.50840049296476,76927992.0
2017-03-15,139.41,140.7501,139.025,140.46,25691774.0,0.0,1.0,33.20354049843071,33.52271462239562,33.11184432819977,33.453620962696924,102767096.0
2017-03-14,139.3,139.65,138.84,138.99,15309065.0,0.0,1.0,33.17734159265044,33.26070174740585,33.06778253211477,33.10350831272423,61236260.0
2017-03-13,138.85,139.43,138.82,139.2,17421717.0,0.0,1.0,33.07016425082207,33.20830393584531,33.063019094700174,33.15352440557747,69686868.0
2017-03-10,139.25,139.3571,138.64,139.14,19612801.0,0.0,1.0,33.16543299911395,33.19094120646911,33.02014815796882,33.139234093333684,78451204.0
2017-03-09,138.74,138.79,137.05,138.68,22155904.0,0.0,1.0,33.0439653450418,33.05587393857828,32.641454883508565,33.02967503279802,88623616.0
2017-03-08,138.95,139.8,138.82,139.0,18707236.0,0.0,1.0,33.09398143789504,33.29642752801531,33.063019094700174,33.10589003143153,74828944.0
2017-03-07,139.06,139.98,138.79,139.52,17446297.0,0.0,1.0,33.12018034367531,33.339298464746655,33.05587393857828,33.22973940421098,69785188.0
2017-03-06,139.365,139.77,138.5959,139.34,21750044.0,0.0,1.0,33.19282276424788,33.289282371893414,33.00964477846964,33.186868467479634,87000176.0
2017-03-03,138.78,139.83,138.59,139.78,21571121.0,0.0,1.0,33.05349221987099,33.3035726841372,33.00823956443234,33.29166409060071,86284484.0
2017-03-02,140.0,140.2786,138.76,138.96,26210984.0,0.0,1.0,33.34406190216125,33.41041658534655,33.04872878245639,33.09636315660234,104843936.0
2017-03-01,137.89,140.15,137.595,139.79,36414585.0,0.0,1.0,32.84151925492153,33.37978768277071,32.77125855305626,33.294045809308,145658340.0
2017-02-28,137.08,137.435,136.7,136.99,23482860.0,0.0,1.0,32.64860003963046,32.73315105373951,32.55809472875316,32.627164571264785,93931440.0
2017-02-27,137.14,137.435,136.28,136.93,20257426.0,0.0,1.0,32.66289035187424,32.73315105373951,32.45806254304668,32.612874259021,81029704.0
2017-02-24,135.91,136.66,135.28,136.66,21776585.0,0.0,1.0,32.36993895087668,32.54856785392397,32.21989067231696,32.54856785392397,87106340.0
2017-02-23,137.38,137.48,136.3,136.53,20788186.0,0.0,1.0,32.720051600849374,32.743868787922345,32.462825980461275,32.51760551072911,83152744.0
2017-02-22,136.43,137.12,136.11,137.11,20836932.0,0.0,1.0,32.49378832365614,32.65812691445965,32.41757332502263,32.65574519575235,83347728.0
2017-02-21,136.23,136.75,135.98,136.7,24507156.0,0.0,1.0,32.44615394951019,32.57000332228965,32.38661098182776,32.55809472875316,98028624.0
2017-02-17,135.1,135.83,135.1,135.72,22198197.0,0.0,1.0,32.1770197355856,32.350885201218304,32.1770197355856,32.324686295438035,88792788.0
2017-02-16,135.67,135.9,134.8398,135.345,22584555.0,0.0,1.0,32.312777701901545,32.36755723216938,32.11504741482173,32.235371843914386,90338220.0
2017-02-15,135.52,136.27,134.62,135.51,35623100.0,0.0,1.0,32.27705192129209,32.45568082433938,32.06269723763534,32.27467020258479,142492400.0
2017-02-14,133.47,135.09,133.25,135.02,33226223.0,0.0,1.0,31.788799586296157,32.17463801687831,31.73640177473562,32.15796598592723,132904892.0
2017-02-13,133.08,133.82,132.75,133.29,23035421.0,0.0,1.0,31.695912556711566,31.872159741051558,31.617315839370757,31.745928649564803,92141684.0
2017-02-10,132.46,132.94,132.05,132.12,20065458.0,0.0,1.0,31.548245996859137,31.662568494809403,31.450595529859953,31.46726756081103,80261832.0
2017-02-09,131.65,132.445,131.12,132.42,28349859.0,0.57,1.0,31.35532678156806,31.544673418798187,31.22909569008131,31.538719122029946,113399436.0
2017-02-08,131.35,132.22,131.22,132.04,23004072.0,0.0,1.0,31.14979138791363,31.35611280784119,31.11896175045319,31.31342561751135,92016288.0
2017-02-07,130.54,132.09,130.45,131.53,38183841.0,0.0,1.0,30.95769903142935,31.32528317038075,30.936355436264428,31.19247857824347,152735364.0
2017-02-06,129.13,130.5,128.9,130.29,26845924.0,0.0,1.0,30.62331604051227,30.948212989133832,30.568771297313035,30.898411267082352,107383696.0
2017-02-03,128.31,129.19,128.16,129.08,24507301.0,0.0,1.0,30.428852173454114,30.637545103955553,30.393279514845915,30.611458487642878,98029204.0
2017-02-02,127.975,129.39,127.78,128.53,33710411.0,0.0,1.0,30.349406569229135,30.68497531543315,30.303162113038475,30.481025406079475,134841644.0
2017-02-01,127.03,130.49,127.01,128.75,111985040.0,0.0,1.0,30.12529881999748,30.945841478559956,30.12055579884972,30.533198638704835,447940160.0
2017-01-31,121.15,121.39,120.62,121.35,49200993.0,0.0,1.0,28.730850602556046,28.787766856329164,28.605160542140407,28.778280814033643,196803972.0
2017-01-30,120.93,121.63,120.66,121.63,30377503.0,0.0,1.0,28.678677369930686,28.84468311010228,28.614646584435924,28.84468311010228,121510012.0
2017-01-27,122.14,122.35,121.6,121.95,20562944.0,0.0,1.0,28.965630149370163,29.01543187142164,28.837568578380644,28.920571448466443,82251776.0
2017-01-26,121.67,122.44,121.6,121.94,26337576.0,0.0,1.0,28.854169152397805,29.036775466586562,28.837568578380644,28.918199937892563,105350304.0
2017-01-25,120.42,122.1,120.28,121.88,32586673.0,0.0,1.0,28.557730330662807,28.956144107074643,28.524529182628484,28.903970874449282,130346692.0
2017-01-24,119.55,120.1,119.5,119.97,23211038.0,0.0,1.0,28.351408910735245,28.481841992298644,28.339551357865847,28.451012354838205,92844152.0
2017-01-23,120.0,120.81,119.77,120.08,22050218.0,0.0,1.0,28.458126886559846,28.650219243044127,28.403582143360605,28.477098971150884,88200872.0
2017-01-20,120.45,120.45,119.7346,120.0,32597892.0,0.0,1.0,28.564844862384447,28.564844862384447,28.39518699592907,28.458126886559846,130391568.0
2017-01-19,119.4,120.09,119.37,119.78,25597291.0,0.0,1.0,28.31583625212705,28.479470481724768,28.30872172040541,28.405953653934485,102389164.0
2017-01-18,120.0,120.5,119.71,119.99,23712961.0,0.0,1.0,28.458126886559846,28.576702415253845,28.389353079917324,28.455755375985966,94851844.0
2017-01-17,118.34,120.24,118.22,120.0,34439843.0,0.0,1.0,28.064456131295767,28.515043140332963,28.03599800440921,28.458126886559846,137759372.0
2017-01-13,119.11,119.62,118.81,119.04,26111948.0,0.0,1.0,28.247062445484527,28.368009484752406,28.17591712826813,28.23046187146737,104447792.0
2017-01-12,118.895,119.3,118.21,119.25,27086220.0,0.0,1.0,28.196074968146107,28.292121146388247,28.033626493835328,28.280263593518846,108344880.0
2017-01-11,118.74,119.93,118.6,119.75,27588593.0,0.0,1.0,28.159316554250967,28.44152631254269,28.126115406216645,28.398839122212845,110354372.0
2017-01-10,118.77,119.38,118.3,119.11,24462051.0,0.0,1.0,28.166431085972608,28.311093230979285,28.054970089000246,28.247062445484527,97848204.0
2017-01-09,117.95,119.43,117.94,118.99,33561948.0,0.0,1.0,27.97196721891445,28.32295078384869,27.969595708340567,28.218604318597965,134247792.0
2017-01-06,116.78,118.16,116.47,117.91,31751900.0,0.0,1.0,27.69450048177049,28.021768940965927,27.62098365398021,27.962481176618926,127007600.0
2017-01-05,115.92,116.8642,115.81,116.61,22193587.0,0.0,1.0,27.49055057241681,27.714468600802558,27.464463956104133,27.65418480201453,88774348.0
2017-01-04,115.85,116.51,115.75,116.02,21118116.0,0.0,1.0,27.47394999839965,27.630469696275732,27.450234892660852,27.51426567815561,84472464.0
2017-01-03,115.8,116.33,114.76,116.15,28781865.0,0.0,1.0,27.46209244553025,27.58778250594589,27.215455345846735,27.545095315616052,115127460.0
2016-12-30,116.65,117.2,115.43,115.82,30586265.0,0.0,1.0,27.66367084431005,27.79410392587345,27.374346554296693,27.46683546667801,122345060.0
